ID_Encuesta,ID_Edad,ID_Genero,ID_Departamento,ID_Municipio,ID_Ocupacion,ID_Seleccion,ID_Jugador,ID_Promocion,ID_Frecuencia,ID_LugarCompra,ID_CompaniaPartidos,ID_Snack,ID_Sabor,ID_Presentacion,ID_Tiempo,PrecioAdecuado
852,3,1,12,19.0,3.0,5,341,6,1,2.0,3,314,3.0,2,88,Menos de Q10
853,2,1,5,32.0,8.0,8,342,3,3,5.0,4,55,9.0,3,49,Q21 - Q30
854,3,1,4,31.0,4.0,5,39,7,3,5.0,3,12,5.0,4,32,Más de Q30
855,4,2,4,31.0,4.0,1,343,4,2,2.0,1,315,9.0,3,63,Q16 - Q20
856,3,1,1,6.0,3.0,7,344,3,2,2.0,1,242,7.0,3,22,Q21 - Q30
857,6,2,6,12.0,3.0,8,11,2,4,4.0,3,78,6.0,1,5,Q21 - Q30
858,2,1,4,29.0,3.0,7,53,5,5,5.0,3,9,9.0,1,4,Q16 - Q20
859,2,2,4,5.0,4.0,8,31,5,3,4.0,1,6,3.0,4,14,Q10 - Q15
860,4,1,1,6.0,4.0,6,345,5,3,5.0,2,316,4.0,1,81,Q10 - Q15
861,4,1,14,23.0,4.0,9,346,2,2,4.0,1,317,6.0,1,58,Q16 - Q20
862,2,1,1,20.0,3.0,49,6,7,3,2.0,1,318,8.0,1,16,Q21 - Q30
863,3,1,1,6.0,4.0,9,319,3,1,5.0,3,242,6.0,3,103,Q10 - Q15
864,6,2,5,32.0,7.0,1,197,2,5,6.0,4,25,5.0,4,63,Más de Q30
865,3,1,1,20.0,8.0,5,6,3,1,5.0,3,45,6.0,3,49,Q21 - Q30
866,6,1,14,23.0,5.0,17,31,4,2,4.0,3,102,7.0,1,21,Q10 - Q15
867,3,1,1,8.0,3.0,51,283,5,2,5.0,3,12,1.0,1,28,Q10 - Q15
868,6,1,4,29.0,3.0,7,41,4,1,6.0,1,190,6.0,1,66,Q21 - Q30
869,4,1,2,12.0,6.0,23,5,5,3,5.0,1,212,8.0,4,31,Q21 - Q30
870,5,3,14,23.0,2.0,44,5,2,3,2.0,1,14,7.0,2,65,Q16 - Q20
871,4,1,1,8.0,2.0,17,347,5,2,3.0,3,80,6.0,2,16,Q16 - Q20
872,3,2,1,20.0,4.0,1,4,1,3,1.0,1,138,5.0,3,50,Más de Q30
873,2,2,1,8.0,8.0,9,4,5,1,2.0,1,47,8.0,1,45,Q10 - Q15
874,4,1,1,20.0,4.0,9,219,3,3,5.0,2,319,5.0,1,90,Q16 - Q20
875,2,2,5,32.0,6.0,4,6,4,3,2.0,1,197,3.0,4,27,Q16 - Q20
876,6,2,1,6.0,3.0,7,12,5,4,4.0,1,98,5.0,3,67,Q16 - Q20
877,2,1,5,32.0,4.0,8,108,4,3,2.0,3,138,5.0,3,88,Menos de Q10
878,2,2,13,33.0,4.0,17,173,7,2,4.0,4,109,3.0,1,58,Q10 - Q15
879,4,1,1,1.0,9.0,7,4,7,2,2.0,3,34,4.0,2,15,Menos de Q10
880,2,1,22,19.0,3.0,2,348,4,2,4.0,5,4,6.0,3,118,Más de Q30
881,6,1,5,7.0,3.0,8,349,6,3,5.0,3,320,8.0,3,52,Más de Q30
882,2,2,1,20.0,3.0,2,75,3,1,4.0,3,65,8.0,3,90,Q21 - Q30
883,4,2,1,20.0,9.0,39,350,7,4,2.0,1,223,4.0,1,24,Q21 - Q30
884,2,2,18,19.0,8.0,7,156,1,1,5.0,3,28,8.0,1,106,Q10 - Q15
885,4,2,1,6.0,8.0,9,351,7,4,3.0,1,179,8.0,4,114,Q16 - Q20
886,4,2,1,,9.0,2,70,1,1,6.0,3,4,4.0,3,29,Menos de Q10
887,1,1,3,4.0,6.0,8,212,2,2,1.0,5,101,2.0,4,48,Q16 - Q20
888,1,1,18,39.0,,17,31,4,2,5.0,5,6,5.0,1,109,Q16 - Q20
889,6,2,1,20.0,9.0,9,337,4,1,1.0,3,321,6.0,3,74,Más de Q30
890,4,1,1,20.0,9.0,3,88,7,2,2.0,2,322,7.0,3,106,Q10 - Q15
891,1,2,7,12.0,4.0,44,136,4,1,6.0,1,78,5.0,1,83,Q10 - Q15
892,2,1,15,12.0,4.0,52,199,7,5,5.0,1,174,7.0,1,102,Menos de Q10
893,6,2,1,1.0,9.0,4,352,4,2,2.0,1,38,4.0,3,63,Q16 - Q20
894,4,1,1,3.0,5.0,5,31,4,4,2.0,3,323,2.0,1,76,Q16 - Q20
895,3,1,1,3.0,4.0,7,353,4,2,2.0,3,182,8.0,3,28,Q10 - Q15
896,3,2,12,35.0,6.0,4,5,7,2,5.0,3,290,5.0,2,114,Q16 - Q20
897,3,2,1,6.0,3.0,36,299,6,3,2.0,1,27,1.0,3,33,Q16 - Q20
898,3,2,1,8.0,5.0,7,93,5,3,5.0,1,324,5.0,1,80,Q16 - Q20
899,5,1,6,12.0,5.0,8,13,3,2,2.0,1,96,9.0,1,66,Q10 - Q15
900,3,1,5,32.0,6.0,9,99,4,3,6.0,1,325,6.0,3,71,Q16 - Q20
901,4,2,1,3.0,4.0,5,302,5,4,6.0,2,266,3.0,4,18,Menos de Q10
902,4,2,1,8.0,5.0,7,354,7,2,4.0,1,34,2.0,4,10,Q16 - Q20
903,3,2,14,23.0,6.0,22,355,7,3,2.0,4,11,9.0,4,13,Q10 - Q15
904,6,2,2,19.0,4.0,3,356,2,1,4.0,1,12,3.0,4,116,Q10 - Q15
905,4,1,4,5.0,4.0,47,4,3,3,2.0,5,7,2.0,4,94,Q10 - Q15
906,4,1,3,4.0,3.0,1,68,2,3,4.0,3,124,3.0,1,63,
907,2,1,14,18.0,2.0,1,77,5,1,2.0,3,178,7.0,4,68,Q21 - Q30
908,3,2,1,1.0,6.0,8,39,5,1,5.0,1,34,,2,18,Q10 - Q15
909,1,1,4,29.0,4.0,8,6,7,4,5.0,3,28,6.0,4,120,Q21 - Q30
910,3,1,1,20.0,3.0,49,39,7,4,2.0,1,272,3.0,1,101,Q21 - Q30
911,4,1,14,18.0,4.0,7,39,2,2,5.0,3,127,8.0,1,51,Q21 - Q30
912,3,2,1,8.0,3.0,8,52,5,3,5.0,1,122,4.0,4,84,Q16 - Q20
913,4,1,6,9.0,6.0,17,11,6,2,,1,50,8.0,3,20,Q21 - Q30
914,4,2,1,1.0,5.0,5,140,5,5,2.0,4,28,4.0,2,53,Q16 - Q20
915,2,1,5,32.0,5.0,3,135,4,1,5.0,4,14,5.0,2,114,Q10 - Q15
916,4,1,1,20.0,4.0,1,39,4,3,2.0,1,34,5.0,2,13,Q10 - Q15
917,3,1,1,6.0,6.0,4,182,2,2,1.0,1,232,9.0,3,45,Q16 - Q20
918,4,1,1,3.0,3.0,8,357,4,4,5.0,1,25,4.0,4,38,Q16 - Q20
919,6,1,4,31.0,5.0,1,358,4,3,4.0,4,9,4.0,3,36,Q10 - Q15
920,6,1,1,20.0,3.0,5,359,4,2,2.0,2,302,7.0,2,55,Q16 - Q20
921,2,2,14,17.0,4.0,34,10,4,3,2.0,1,12,6.0,1,114,Menos de Q10
922,4,1,1,1.0,6.0,9,360,3,3,2.0,3,11,8.0,1,83,Q16 - Q20
923,2,1,3,22.0,4.0,2,361,7,4,5.0,1,255,8.0,3,59,Q10 - Q15
924,2,2,5,7.0,4.0,1,362,3,1,1.0,3,9,8.0,3,7,Q10 - Q15
925,4,1,12,35.0,5.0,31,18,5,1,2.0,3,326,3.0,1,112,Más de Q30
926,1,2,20,12.0,7.0,2,41,5,4,2.0,1,43,5.0,1,32,Más de Q30
927,4,2,1,6.0,7.0,17,363,3,4,2.0,1,157,5.0,4,102,Q10 - Q15
928,3,1,23,12.0,3.0,9,146,1,1,6.0,5,327,3.0,3,61,Más de Q30
929,4,2,9,30.0,4.0,49,50,1,3,5.0,3,112,4.0,2,61,Q10 - Q15
930,2,2,1,3.0,9.0,2,39,1,4,4.0,3,167,4.0,3,61,Q10 - Q15
931,2,2,2,2.0,4.0,1,364,2,2,4.0,1,127,2.0,3,103,Q21 - Q30
932,4,1,18,19.0,4.0,7,8,4,1,4.0,4,328,4.0,2,9,Menos de Q10
933,1,2,3,4.0,4.0,53,6,4,2,3.0,3,24,3.0,1,49,Q10 - Q15
934,4,1,1,20.0,2.0,8,6,6,3,5.0,3,28,8.0,2,8,Q10 - Q15
935,3,2,16,,4.0,1,210,7,2,2.0,1,328,5.0,2,41,Q16 - Q20
936,1,2,1,1.0,4.0,1,219,7,1,5.0,1,14,8.0,2,114,Q16 - Q20
937,3,1,11,12.0,4.0,7,39,1,2,,3,18,4.0,2,100,Q16 - Q20
938,6,1,5,7.0,3.0,8,116,2,3,2.0,1,23,3.0,4,73,Q21 - Q30
939,6,1,1,8.0,6.0,5,268,1,3,5.0,1,150,4.0,1,40,Q10 - Q15
940,3,1,4,13.0,3.0,5,55,4,5,5.0,1,7,1.0,1,77,Menos de Q10
941,3,1,4,13.0,9.0,46,209,1,5,5.0,3,103,8.0,1,109,Q16 - Q20
942,2,2,1,1.0,5.0,8,182,4,5,5.0,3,11,6.0,3,10,Q10 - Q15
943,6,2,1,1.0,7.0,9,365,4,3,5.0,4,12,4.0,1,96,Más de Q30
944,4,1,1,6.0,4.0,8,39,7,5,3.0,3,41,9.0,3,120,Q21 - Q30
945,2,1,3,4.0,9.0,8,12,4,4,5.0,2,28,3.0,2,48,Q16 - Q20
946,4,2,5,32.0,8.0,8,59,3,2,3.0,3,63,4.0,1,43,Q16 - Q20
947,3,2,5,16.0,2.0,8,84,4,3,5.0,1,329,4.0,1,16,Q16 - Q20
948,4,2,9,19.0,9.0,2,280,3,3,2.0,1,330,6.0,3,40,Q16 - Q20
949,6,2,14,23.0,2.0,9,366,7,2,2.0,4,34,7.0,1,3,Q10 - Q15
950,3,1,21,1.0,4.0,9,27,6,3,5.0,3,12,7.0,4,36,Q16 - Q20
951,4,1,1,3.0,9.0,5,367,7,3,3.0,3,56,7.0,3,7,Q10 - Q15
952,3,2,4,,4.0,1,368,7,2,5.0,4,52,8.0,2,71,Q10 - Q15
953,1,1,4,13.0,5.0,3,369,5,2,5.0,1,28,5.0,1,116,Q16 - Q20
954,2,2,3,4.0,2.0,8,6,4,3,1.0,1,11,3.0,1,38,Q10 - Q15
955,1,2,6,19.0,4.0,5,246,6,3,3.0,4,11,8.0,1,47,Q21 - Q30
956,2,2,3,10.0,7.0,9,370,1,3,2.0,1,28,4.0,4,3,Q10 - Q15
957,4,2,22,19.0,5.0,22,371,3,5,2.0,2,14,6.0,1,44,Q16 - Q20
958,1,1,1,8.0,4.0,8,31,7,2,2.0,3,331,8.0,1,114,Q16 - Q20
959,3,2,1,3.0,8.0,7,372,3,3,,3,22,4.0,3,12,Q16 - Q20
960,4,1,1,3.0,9.0,9,55,2,4,6.0,5,86,8.0,2,121,Q16 - Q20
961,2,1,1,8.0,4.0,2,41,3,3,5.0,3,28,5.0,2,5,Q16 - Q20
962,4,1,19,26.0,4.0,1,283,4,1,6.0,3,332,3.0,1,25,Q10 - Q15
963,4,1,4,29.0,9.0,8,373,5,4,2.0,3,333,3.0,3,4,
964,4,1,1,20.0,5.0,5,173,2,2,5.0,1,334,5.0,1,15,Q10 - Q15
965,4,2,16,12.0,7.0,9,11,3,2,4.0,1,28,8.0,2,47,Q16 - Q20
966,4,1,4,29.0,3.0,7,31,7,3,2.0,3,335,3.0,2,41,Q10 - Q15
967,2,2,5,32.0,4.0,25,79,4,3,2.0,2,336,9.0,3,72,Q10 - Q15
968,5,2,14,23.0,4.0,5,374,3,1,2.0,2,337,4.0,1,29,Q16 - Q20
969,3,1,1,6.0,5.0,17,11,7,4,5.0,1,136,3.0,1,23,Más de Q30
970,4,1,14,17.0,6.0,19,5,7,2,3.0,1,338,5.0,3,13,Q21 - Q30
971,3,1,1,6.0,4.0,1,337,2,2,5.0,2,215,6.0,4,89,Q21 - Q30
972,2,2,1,1.0,9.0,4,135,5,3,2.0,1,295,6.0,2,23,Q16 - Q20
973,5,2,1,8.0,4.0,22,5,4,1,5.0,2,9,5.0,3,31,Q16 - Q20
974,6,1,20,27.0,4.0,45,12,5,3,5.0,2,12,2.0,3,70,Q16 - Q20
975,4,2,1,3.0,9.0,7,375,5,2,2.0,3,6,6.0,4,36,Q16 - Q20
976,3,2,1,8.0,4.0,8,376,5,1,5.0,1,317,6.0,1,82,Q16 - Q20
977,4,1,13,15.0,8.0,17,377,3,5,2.0,3,80,6.0,1,23,Q21 - Q30
978,2,2,1,6.0,4.0,1,93,7,3,5.0,1,34,8.0,1,112,Q10 - Q15
979,2,1,3,22.0,4.0,9,378,4,2,2.0,4,202,2.0,2,106,Q10 - Q15
980,6,1,23,34.0,3.0,7,8,7,1,4.0,5,339,3.0,4,63,Q21 - Q30
981,3,2,1,8.0,4.0,9,11,1,2,1.0,1,340,6.0,1,73,Q16 - Q20
982,4,2,8,37.0,3.0,11,11,3,1,2.0,1,28,3.0,2,75,Menos de Q10
983,5,2,1,6.0,7.0,2,339,3,2,2.0,3,7,9.0,1,16,Más de Q30
984,5,1,1,3.0,3.0,9,39,3,3,2.0,2,6,8.0,2,113,Q10 - Q15
985,1,1,1,3.0,9.0,52,49,4,2,2.0,1,74,9.0,1,13,Q10 - Q15
986,3,2,20,12.0,6.0,7,78,7,2,1.0,3,121,9.0,1,19,Q21 - Q30
987,5,2,1,8.0,3.0,9,25,7,2,2.0,1,122,7.0,2,21,Q16 - Q20
988,1,1,1,,3.0,7,140,5,2,1.0,3,34,6.0,3,98,Q21 - Q30
989,2,2,9,19.0,8.0,1,379,6,1,2.0,3,7,9.0,3,85,Q21 - Q30
990,4,2,2,,8.0,8,47,5,2,5.0,4,341,5.0,1,83,Q16 - Q20
991,2,2,11,,3.0,17,11,3,1,2.0,3,7,5.0,2,24,Más de Q30
992,2,2,1,3.0,2.0,22,165,3,3,2.0,1,11,8.0,2,34,Q16 - Q20
993,4,1,3,22.0,3.0,3,261,5,4,5.0,1,342,9.0,3,11,Q21 - Q30
994,1,2,1,,3.0,8,380,5,3,5.0,3,6,2.0,1,41,Q16 - Q20
995,6,2,1,8.0,4.0,2,219,3,4,2.0,4,30,3.0,3,81,Menos de Q10
996,2,2,3,10.0,4.0,54,381,4,3,2.0,5,184,3.0,1,87,Menos de Q10
997,3,2,5,16.0,9.0,9,382,3,4,3.0,2,11,3.0,2,89,Q21 - Q30
998,5,1,3,22.0,2.0,3,11,7,1,1.0,1,201,6.0,2,21,Q10 - Q15
999,3,2,1,1.0,2.0,1,383,6,1,5.0,3,11,6.0,4,98,Q21 - Q30
1000,1,2,11,19.0,3.0,7,125,5,3,3.0,2,11,3.0,2,103,Q10 - Q15
1001,4,1,4,13.0,2.0,17,105,3,3,2.0,3,6,6.0,3,67,Q10 - Q15
1002,4,3,1,8.0,3.0,4,208,3,3,1.0,3,45,9.0,4,18,Q21 - Q30
1003,3,2,1,6.0,5.0,5,339,5,2,5.0,3,290,8.0,1,95,Q16 - Q20
1004,6,2,13,25.0,6.0,22,105,3,2,5.0,1,4,2.0,4,23,Q21 - Q30
1005,5,2,15,24.0,2.0,7,6,1,1,4.0,2,99,9.0,1,23,Q16 - Q20
1006,6,2,18,12.0,5.0,8,18,2,1,4.0,3,343,3.0,2,53,Más de Q30
1007,3,2,15,24.0,4.0,8,47,7,1,5.0,1,134,5.0,2,16,Q16 - Q20
1008,2,1,1,3.0,5.0,8,135,3,1,5.0,1,344,5.0,3,88,Q21 - Q30
1009,5,1,18,12.0,3.0,2,47,2,3,5.0,5,9,5.0,1,34,Q10 - Q15
1010,1,1,1,1.0,8.0,26,170,7,1,6.0,3,224,5.0,1,37,Q21 - Q30
1011,4,2,1,6.0,4.0,7,10,2,3,1.0,3,92,6.0,1,71,Q10 - Q15
1012,1,2,2,19.0,4.0,3,384,7,1,5.0,3,34,1.0,4,43,Q21 - Q30
1013,6,1,3,22.0,2.0,1,30,4,4,5.0,3,12,9.0,1,48,Q21 - Q30
1014,5,1,9,19.0,4.0,5,18,2,3,3.0,2,345,4.0,1,39,Q21 - Q30
1015,4,2,1,3.0,6.0,3,173,2,2,2.0,5,9,2.0,2,16,Q21 - Q30
1016,3,2,14,18.0,2.0,22,11,3,1,5.0,3,346,3.0,1,73,Q21 - Q30
1017,5,2,20,12.0,5.0,9,64,7,4,1.0,1,9,4.0,1,110,Q16 - Q20
1018,4,2,1,1.0,9.0,9,385,3,4,3.0,3,302,1.0,2,97,Más de Q30
1019,4,1,14,17.0,3.0,4,39,4,4,2.0,1,127,4.0,2,113,Q16 - Q20
1020,4,1,3,4.0,3.0,6,4,2,5,3.0,3,42,8.0,1,61,Q10 - Q15
1021,2,2,5,7.0,5.0,9,386,4,5,2.0,1,22,5.0,2,5,Q10 - Q15
1022,2,1,3,4.0,3.0,2,52,4,2,1.0,1,9,5.0,2,84,Más de Q30
1023,2,1,3,10.0,6.0,7,41,7,3,5.0,4,233,7.0,1,16,Menos de Q10
1024,5,1,22,19.0,9.0,7,54,5,2,2.0,3,202,5.0,1,63,Q16 - Q20
1025,3,3,3,22.0,6.0,22,387,4,4,6.0,3,74,3.0,2,31,Q21 - Q30
1026,1,2,5,16.0,9.0,9,18,4,3,2.0,1,19,3.0,3,111,Q10 - Q15
1027,3,2,1,1.0,4.0,8,63,5,4,5.0,1,115,3.0,2,119,Q21 - Q30
1028,6,1,1,8.0,5.0,9,388,3,3,2.0,1,36,9.0,3,75,Q16 - Q20
1029,4,1,22,28.0,8.0,3,6,6,4,2.0,4,347,1.0,1,27,Q10 - Q15
1030,5,2,1,6.0,3.0,7,7,5,3,5.0,1,11,1.0,3,114,Q10 - Q15
1031,4,2,1,1.0,9.0,22,135,3,2,2.0,1,80,5.0,2,118,Q10 - Q15
1032,2,1,1,1.0,3.0,7,11,7,2,1.0,2,109,7.0,1,120,Menos de Q10
1033,6,1,1,8.0,5.0,22,389,2,4,5.0,3,25,5.0,2,38,Q16 - Q20
1034,5,1,5,32.0,7.0,27,8,6,3,2.0,1,4,3.0,1,58,Q10 - Q15
1035,4,1,1,1.0,4.0,7,32,6,2,3.0,2,127,6.0,4,65,Q10 - Q15
1036,2,1,3,22.0,6.0,7,390,5,3,3.0,3,43,5.0,1,112,Menos de Q10
1037,5,2,1,3.0,4.0,49,1,4,2,5.0,3,34,8.0,2,36,Q10 - Q15
1038,4,1,14,23.0,3.0,9,6,1,1,4.0,4,52,6.0,2,92,Q16 - Q20
1039,5,2,17,38.0,7.0,9,6,4,1,5.0,1,332,2.0,2,9,Q16 - Q20
1040,2,1,14,17.0,8.0,3,141,5,5,5.0,2,212,5.0,1,13,Menos de Q10
1041,2,2,1,20.0,7.0,1,224,4,2,4.0,3,247,9.0,1,73,Q21 - Q30
1042,5,1,3,22.0,9.0,8,31,4,3,5.0,3,6,1.0,1,80,Q16 - Q20
1043,1,2,1,,4.0,7,182,7,3,2.0,3,61,,1,59,Menos de Q10
1044,4,2,1,1.0,8.0,9,391,3,3,5.0,1,348,2.0,2,96,Q21 - Q30
1045,6,1,4,29.0,4.0,1,30,4,4,5.0,3,349,5.0,2,4,Q10 - Q15
1046,2,1,8,37.0,1.0,3,6,3,3,4.0,1,331,4.0,2,19,Q10 - Q15
1047,2,1,8,12.0,6.0,22,53,3,2,2.0,1,333,7.0,2,95,Q16 - Q20
1048,4,2,4,29.0,4.0,7,39,6,3,2.0,3,168,3.0,4,24,Q21 - Q30
1049,2,1,14,23.0,4.0,4,392,3,2,5.0,1,122,3.0,2,82,Q16 - Q20
1050,2,1,16,19.0,3.0,7,78,5,2,4.0,1,145,3.0,2,113,Q10 - Q15
1051,4,1,1,20.0,3.0,8,5,4,4,1.0,3,350,2.0,1,66,Q21 - Q30
1052,5,1,1,6.0,8.0,16,6,3,1,2.0,4,11,6.0,3,77,
1053,5,1,16,12.0,4.0,7,348,7,2,5.0,2,45,3.0,1,72,Q16 - Q20
1054,2,1,1,6.0,4.0,7,393,3,1,5.0,1,38,5.0,1,49,Q10 - Q15
1055,4,1,19,12.0,4.0,5,11,3,2,4.0,3,38,3.0,4,121,Q16 - Q20
1056,4,1,1,20.0,6.0,8,339,2,4,2.0,3,142,5.0,2,116,Q16 - Q20
1057,1,2,1,6.0,6.0,1,39,7,1,5.0,2,351,8.0,4,28,Q21 - Q30
1058,4,1,1,1.0,3.0,7,31,3,1,1.0,3,13,2.0,4,69,Q10 - Q15
1059,3,2,1,20.0,9.0,5,394,4,2,2.0,4,45,8.0,1,38,Q10 - Q15
1060,4,2,1,20.0,4.0,7,5,4,4,5.0,4,45,3.0,4,23,Q21 - Q30
1061,5,1,1,,3.0,9,59,6,3,1.0,3,25,1.0,3,66,Q16 - Q20
1062,2,1,1,6.0,1.0,7,383,6,1,5.0,3,272,2.0,2,81,Q10 - Q15
1063,2,1,1,1.0,5.0,5,306,2,1,1.0,1,268,4.0,2,25,Q16 - Q20
1064,2,1,1,3.0,4.0,5,4,6,3,1.0,3,12,5.0,3,41,Q21 - Q30
1065,4,2,1,1.0,4.0,3,106,3,2,1.0,4,71,8.0,2,101,Q10 - Q15
1066,4,1,1,20.0,4.0,9,348,4,2,4.0,3,50,6.0,1,96,Q10 - Q15
1067,5,1,14,18.0,6.0,1,55,7,2,5.0,1,45,5.0,3,5,Q16 - Q20
1068,2,1,5,7.0,7.0,8,11,5,2,5.0,1,12,3.0,1,85,Q16 - Q20
1069,4,1,1,1.0,8.0,7,395,2,3,5.0,3,296,6.0,2,117,Q16 - Q20
1070,4,2,1,20.0,4.0,8,396,5,1,2.0,4,124,8.0,1,101,Q21 - Q30
1071,3,1,4,31.0,7.0,7,224,3,3,5.0,1,149,,2,42,Q16 - Q20
1072,6,1,1,6.0,9.0,1,12,2,1,5.0,2,332,5.0,1,32,Q16 - Q20
1073,2,1,5,32.0,4.0,5,397,5,2,5.0,3,25,5.0,2,93,Q10 - Q15
1074,6,1,4,5.0,9.0,1,11,4,2,3.0,3,352,3.0,3,52,Q21 - Q30
1075,1,2,4,31.0,5.0,22,8,3,1,4.0,2,54,3.0,1,67,Más de Q30
1076,4,1,1,8.0,6.0,20,398,5,4,1.0,3,34,4.0,2,70,Q21 - Q30
1077,4,1,1,20.0,7.0,9,73,1,1,2.0,1,157,9.0,3,12,Q10 - Q15
1078,6,1,1,6.0,3.0,7,64,3,2,5.0,1,353,5.0,2,57,Menos de Q10
1079,3,2,1,3.0,6.0,8,52,5,1,2.0,4,345,3.0,1,94,Q10 - Q15
1080,3,2,14,18.0,3.0,5,399,4,1,2.0,2,6,3.0,1,44,Q16 - Q20
1081,1,2,1,6.0,8.0,7,182,7,2,3.0,3,354,1.0,1,60,Menos de Q10
1082,3,1,1,8.0,4.0,8,182,1,5,2.0,3,19,3.0,4,38,Q16 - Q20
1083,6,2,4,5.0,4.0,1,400,1,2,2.0,3,28,6.0,1,90,Q10 - Q15
1084,4,2,1,6.0,4.0,9,153,2,1,5.0,4,355,3.0,2,69,Q16 - Q20
1085,2,2,13,15.0,9.0,1,39,5,2,2.0,3,356,6.0,2,11,Q21 - Q30
1086,4,1,1,6.0,4.0,7,11,2,3,4.0,2,316,6.0,4,71,Q10 - Q15
1087,2,1,12,12.0,5.0,22,173,5,1,1.0,1,357,6.0,1,46,Q21 - Q30
1088,4,2,1,20.0,3.0,5,6,3,1,5.0,4,358,8.0,4,53,Q10 - Q15
1089,4,2,1,1.0,3.0,1,135,5,2,3.0,3,359,8.0,1,108,Q16 - Q20
1090,3,3,1,6.0,8.0,8,6,6,1,6.0,1,34,6.0,2,116,Q10 - Q15
1091,3,1,13,15.0,3.0,7,401,4,2,4.0,3,192,4.0,4,114,Q21 - Q30
1092,5,2,1,1.0,2.0,7,398,3,3,1.0,4,25,3.0,1,4,Q21 - Q30
1093,2,1,1,3.0,4.0,7,398,2,2,4.0,3,89,3.0,4,61,Más de Q30
1094,6,2,17,12.0,3.0,55,6,7,3,2.0,1,6,3.0,1,60,Más de Q30
1095,2,1,1,3.0,4.0,9,56,5,1,2.0,3,7,6.0,2,40,Q16 - Q20
1096,4,2,3,22.0,4.0,9,402,3,3,2.0,3,25,6.0,2,63,Q16 - Q20
1097,2,1,14,23.0,3.0,1,106,2,4,4.0,3,11,6.0,3,107,Más de Q30
1098,4,2,5,,4.0,14,403,7,3,3.0,1,252,3.0,1,13,Menos de Q10
1099,6,1,8,37.0,8.0,4,85,4,1,5.0,3,89,4.0,2,40,Q10 - Q15
1100,4,1,1,3.0,2.0,1,59,3,2,4.0,3,298,7.0,4,6,Q16 - Q20
1101,4,2,5,7.0,3.0,2,6,3,3,5.0,1,11,9.0,2,5,Q10 - Q15
1102,2,2,14,23.0,3.0,5,404,5,1,2.0,3,34,8.0,1,113,Q16 - Q20
1103,6,1,4,13.0,4.0,8,269,7,2,1.0,4,257,1.0,2,99,Q21 - Q30
1104,4,2,10,12.0,8.0,5,72,1,2,4.0,3,45,8.0,1,4,Q10 - Q15
1105,3,2,1,8.0,,2,405,4,4,2.0,1,127,6.0,1,22,Menos de Q10
1106,6,1,5,16.0,3.0,4,69,4,1,5.0,3,34,4.0,2,105,Q21 - Q30
1107,6,1,1,3.0,5.0,44,68,1,3,4.0,1,6,5.0,1,23,Q16 - Q20
1108,3,2,1,3.0,4.0,2,406,3,4,5.0,3,6,4.0,4,95,Q16 - Q20
1109,6,2,1,3.0,4.0,7,39,7,4,5.0,4,11,7.0,1,78,Q16 - Q20
1110,5,1,1,8.0,6.0,2,11,2,1,5.0,3,58,9.0,1,15,Q10 - Q15
1111,3,2,1,,5.0,43,11,3,4,5.0,3,360,3.0,4,5,Q21 - Q30
1112,4,1,1,8.0,8.0,7,11,4,3,4.0,3,361,5.0,2,14,Q16 - Q20
1113,2,2,3,22.0,2.0,2,4,1,1,1.0,3,362,5.0,2,89,Q21 - Q30
1114,2,2,1,20.0,6.0,8,39,4,3,1.0,2,20,3.0,1,19,Q16 - Q20
1115,4,2,4,31.0,8.0,8,105,4,1,2.0,3,182,6.0,3,102,Q21 - Q30
1116,4,2,1,20.0,7.0,40,108,4,4,5.0,3,363,4.0,1,101,Q21 - Q30
1117,3,2,5,7.0,5.0,9,4,4,3,2.0,1,28,3.0,1,108,Q21 - Q30
1118,2,1,1,20.0,8.0,3,407,3,4,5.0,5,212,5.0,3,17,Q16 - Q20
1119,5,2,12,12.0,8.0,1,85,5,2,5.0,1,232,4.0,1,93,Q10 - Q15
1120,6,2,3,10.0,3.0,8,408,6,3,2.0,1,83,3.0,2,105,Q10 - Q15
1121,2,1,14,18.0,4.0,2,374,7,1,5.0,3,112,6.0,3,98,Q10 - Q15
1122,4,2,5,32.0,3.0,9,71,3,3,1.0,4,364,7.0,2,3,Q10 - Q15
1123,3,2,1,20.0,3.0,49,173,5,3,3.0,1,365,,3,17,Q16 - Q20
1124,2,2,14,18.0,3.0,8,339,3,3,1.0,3,136,9.0,4,80,Q16 - Q20
1125,2,2,1,8.0,4.0,8,4,4,2,2.0,3,9,3.0,3,15,Q16 - Q20
1126,6,2,1,6.0,6.0,5,3,5,1,2.0,2,80,8.0,2,27,Menos de Q10
1127,6,2,1,20.0,7.0,9,319,3,3,5.0,2,45,8.0,1,98,Menos de Q10
1128,3,2,3,10.0,2.0,1,409,2,5,6.0,1,28,4.0,2,41,Q21 - Q30
1129,3,1,1,3.0,3.0,5,410,3,1,2.0,1,366,4.0,1,23,Q16 - Q20
1130,4,2,6,12.0,8.0,8,55,5,2,4.0,1,12,7.0,1,49,Q16 - Q20
1131,3,1,14,18.0,5.0,5,68,4,3,1.0,2,115,4.0,3,105,Q16 - Q20
1132,4,1,22,28.0,1.0,7,41,4,1,2.0,3,24,5.0,1,9,Q16 - Q20
1133,4,2,1,3.0,4.0,7,411,2,4,5.0,3,153,4.0,4,37,Q16 - Q20
